Id,SinkCreatedOn,SinkModifiedOn,statecode,statuscode,dfeta_eeacountry,dfeta_ottroutecountry,modifiedby,modifiedby_entitytype,modifiedonbehalfby,modifiedonbehalfby_entitytype,createdonbehalfby,createdonbehalfby_entitytype,organizationid,organizationid_entitytype,createdby,createdby_entitytype,createdbyyominame,organizationidname,dfeta_countryid,dfeta_name,createdonbehalfbyyominame,modifiedonbehalfbyyominame,modifiedbyyominame,createdbyname,versionnumber,timezoneruleversionnumber,importsequencenumber,modifiedonbehalfbyname,modifiedbyname,modifiedon,overriddencreatedon,dfeta_vieworder,utcconversiontimezonecode,createdonbehalfbyname,createdon,dfeta_value
8CEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,8CEDEFD4-C73B-E311-82EC-005056B1356A,Mongolia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971317,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9704
8EEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,8EEDEFD4-C73B-E311-82EC-005056B1356A,Montenegro,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971333,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9125
90EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,90EDEFD4-C73B-E311-82EC-005056B1356A,Montserrat (UK Overseas Territory),NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971326,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9922
92EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,92EDEFD4-C73B-E311-82EC-005056B1356A,Morocco,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971346,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9706
94EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,94EDEFD4-C73B-E311-82EC-005056B1356A,Mozambique,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971349,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9707
96EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,96EDEFD4-C73B-E311-82EC-005056B1356A,Namibia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971353,NULL,2,NULL,NULL,2020-11-26 15:25:11.0000000,2020-11-26 15:25:11.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9923
98EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,98EDEFD4-C73B-E311-82EC-005056B1356A,Nauru,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971380,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9924
9AEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9AEDEFD4-C73B-E311-82EC-005056B1356A,Nepal,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971410,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9709
9CEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9CEDEFD4-C73B-E311-82EC-005056B1356A,Netherland Antilles,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971389,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9637
9EEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9EEDEFD4-C73B-E311-82EC-005056B1356A,Slovenia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971403,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,38,NULL,NULL,2013-10-23 09:45:37.0000000,9937
A0EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A0EDEFD4-C73B-E311-82EC-005056B1356A,New Caledonia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971396,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9711
A2EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A2EDEFD4-C73B-E311-82EC-005056B1356A,Spain,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971412,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,39,NULL,NULL,2013-10-23 09:45:37.0000000,9751
A4EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A4EDEFD4-C73B-E311-82EC-005056B1356A,Nicaragua,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971384,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9715
A6EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A6EDEFD4-C73B-E311-82EC-005056B1356A,Niger,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971402,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9716
A8EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A8EDEFD4-C73B-E311-82EC-005056B1356A,Nigeria,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971413,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9717
AAEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,AAEDEFD4-C73B-E311-82EC-005056B1356A,Niue,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971415,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9122
ACEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,ACEDEFD4-C73B-E311-82EC-005056B1356A,Norfolk Island,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971381,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9123
AEEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,AEEDEFD4-C73B-E311-82EC-005056B1356A,"North America, not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971395,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9145
B0EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,B0EDEFD4-C73B-E311-82EC-005056B1356A,Northern Ireland,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971376,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,5,NULL,NULL,2013-10-23 09:45:37.0000000,9099
B2EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,B2EDEFD4-C73B-E311-82EC-005056B1356A,Northern Mariana Islands,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971391,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9129
B4EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,B4EDEFD4-C73B-E311-82EC-005056B1356A,Sweden,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971401,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,40,NULL,NULL,2013-10-23 09:45:37.0000000,9755
B6EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,B6EDEFD4-C73B-E311-82EC-005056B1356A,Oman,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971406,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9925
B8EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,B8EDEFD4-C73B-E311-82EC-005056B1356A,Pakistan,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971394,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9721
BAEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,BAEDEFD4-C73B-E311-82EC-005056B1356A,Palau,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971408,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9130
BCEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,BCEDEFD4-C73B-E311-82EC-005056B1356A,Palestine National Authority,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971375,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9926
BEEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,BEEDEFD4-C73B-E311-82EC-005056B1356A,Panama,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971390,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9722
C0EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,C0EDEFD4-C73B-E311-82EC-005056B1356A,Papau New Guinea,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971454,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9723
C2EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,C2EDEFD4-C73B-E311-82EC-005056B1356A,Paraguay,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971472,NULL,2,NULL,NULL,2020-11-26 15:25:13.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9724
C4EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,C4EDEFD4-C73B-E311-82EC-005056B1356A,Peru,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971440,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9725
C6EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,C6EDEFD4-C73B-E311-82EC-005056B1356A,Philippines,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971461,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9726
C8EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,C8EDEFD4-C73B-E311-82EC-005056B1356A,Pitcairn Henderson Ducie & Oeno Islands (UK OT),NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971459,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9927
CAEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,CAEDEFD4-C73B-E311-82EC-005056B1356A,Switzerland,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971469,NULL,2,NULL,NULL,2020-11-26 15:25:13.0000000,2020-11-26 15:25:12.000,41,NULL,NULL,2013-10-23 09:45:37.0000000,9756
CCEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,0,1,0,1,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,CCEDEFD4-C73B-E311-82EC-005056B1356A,Australia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971418,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,2,NULL,NULL,2013-10-23 09:45:37.0000000,AU
CEEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,CEEDEFD4-C73B-E311-82EC-005056B1356A,Puerto Rico,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971438,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9730
D0EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,D0EDEFD4-C73B-E311-82EC-005056B1356A,Qatar (State of),NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971445,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9928
D2EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,D2EDEFD4-C73B-E311-82EC-005056B1356A,Reunion,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971462,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9795
D4EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,0,1,0,1,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,D4EDEFD4-C73B-E311-82EC-005056B1356A,Canada,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971416,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,6,NULL,NULL,2013-10-23 09:45:37.0000000,CA
D6EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,D6EDEFD4-C73B-E311-82EC-005056B1356A,Russian Federation,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971458,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9772
D8EDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,D8EDEFD4-C73B-E311-82EC-005056B1356A,Rwanda,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971441,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9734
DAEDEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:51.0000000,2020-11-26 15:25:51.0000000,1,2,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,DAEDEFD4-C73B-E311-82EC-005056B1356A,Saint Christopher and Nevis (St Kitts & Nevis),NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28971460,NULL,2,NULL,NULL,2020-11-26 15:25:12.0000000,2020-11-26 15:25:12.000,1000,NULL,NULL,2013-10-23 09:45:37.0000000,9929
